file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z
t087.tif,Cell type 1_111010,255.131,188.203,17.44714285714285714285714286,16.534,19.6723,16.0739,10.2471,10.1907,15.4646
t087.tif,Cell type 1_111011,317.364,209.691,17.38628571428571428571428571,16.2225,19.3703,15.3346,10.0765,10.2375,15.7622
t087.tif,Cell type 1_201000,289.228,395.455,11.0034,16.5473,15.5342,16.013,14.7369,9.12181,13.9566
t087.tif,Cell type 1_201001,318.686,389.815,10.6456,16.4724,15.6385,16.168,14.5229,9.07409,13.6779
t087.tif,Cell type 1_110110,309.483,140.148,23.54371428571428571428571429,17.1666,16.2487,16.2297,13.1381,11.6242,14.2486
t087.tif,Cell type 1_110111,349.658,164.223,21.246,16.8396,15.8586,16.0595,13.1288,11.719,14.3245
t087.tif,Cell type 1_210000,300.777,112.271,16.481,18.325,17.6237,16.4277,12.5478,6.26904,14.3905
t087.tif,Cell type 1_210001,330.099,124.928,14.21678571428571428571428571,17.8557,17.6668,15.5632,12.6311,6.2749,14.3637
t087.tif,Cell type 1_100000,120.332,262.343,17.72914285714285714285714286,17.6572,18.6429,16.7274,9.69179,10.0721,12.8072
t087.tif,Cell type 1_100001,138.445,256.29,12.69595714285714285714285714,17.0521,18.5988,16.1436,9.74321,9.90665,12.784
t087.tif,Cell type 1_110000,150.595,199.189,19.43371428571428571428571429,19.035,16.3456,16.7883,13.047,13.4108,15.0618
t087.tif,Cell type 1_110001,183.482,177.72,16.77257142857142857142857143,18.1382,16.617,17.0765,13.1358,13.1488,14.8362
t087.tif,Cell type 1_110100,216.647,145.799,21.562,17.8535,15.9427,16.4805,11.7806,10.7166,14.7815
t087.tif,Cell type 1_110101,258.558,137.026,19.72685714285714285714285714,17.5409,16.0697,16.8485,11.6816,10.6654,14.777
t087.tif,Cell type 1_211110,573.925,221.588,21.339,16.9646,16.0333,14.7869,14.2244,13.3164,16.3489
t087.tif,Cell type 1_211111,587.768,261.657,19.04585714285714285714285714,16.7379,16.3825,15.8076,14.0013,13.2197,16.3674
t087.tif,Cell type 1_100100,151.27,192.905,11.41017142857142857142857143,17.8187,14.8177,17.8187,12.4588,9.18304,14.2201
t087.tif,Cell type 1_100101,185.212,196.021,10.14525714285714285714285714,17.0371,14.8562,17.0371,12.4492,9.17439,14.3562
t088.tif,Cell type 1_310,493.194,335.094,23.83628571428571428571428571,23.6824,22.3931,23.1642,10.4254,8.04338,12.5198
t088.tif,Cell type 1_3001,543.827,342.856,12.06892857142857142857142857,13.5825,18.5033,11.6957,2.78383,6.79877,11.6593
t088.tif,Cell type 1_21010,397.03,93.457,14.02521428571428571428571429,21.8231,21.7994,21.0037,13.7746,6.60721,12.644
t088.tif,Cell type 1_10110,220.505,381.968,14.568,23.2136,24.5581,22.94,11.6665,11.9958,7.9788
t088.tif,Cell type 1_20110,394.617,390.976,10.25111428571428571428571429,21.4916,19.5742,20.8454,11.4598,3.0117,13.0623
t088.tif,Cell type 1_20111,464.917,393.77,14.16918571428571428571428571,21.9021,19.8994,21.6405,13.6462,4.40171,13.0922
t088.tif,Cell type 1_21110,547.653,165.212,19.06142857142857142857142857,21.5902,20.665,20.003,15.8428,13.667,17.294
t088.tif,Cell type 1_4100,366.878,276.95,15.002,24.9091,22.0718,19.2614,12.8979,9.63053,13.5538
t088.tif,Cell type 1_4101,389.226,327.64,19.10557142857142857142857143,23.486,21.7104,19.9296,15.5466,12.5538,14.8337
t088.tif,Cell type 1_11111,398.591,179.915,13.02574285714285714285714286,23.9754,20.1576,16.4477,9.52742,12.7427,17.5811
t088.tif,Cell type 1_4110,464.726,316.876,16.94514285714285714285714286,22.6051,19.3009,22.5413,17.5547,9.49862,13.587
t088.tif,Cell type 1_4111,466.762,241.788,15.00671428571428571428571429,22.8757,19.4582,22.8757,14.8739,9.43613,15.3884
t088.tif,Cell type 1_3110,526.487,373.305,18.15157142857142857142857143,20.6139,18.5244,19.9155,8.07734,9.71191,12.5052
t088.tif,Cell type 1_3111,555.123,289.752,21.56442857142857142857142857,21.0741,19.2112,19.3644,7.55862,9.46175,12.8862
t088.tif,Cell type 1_40000,199.682,311.838,23.94985714285714285714285714,16.0665,19.8018,15.4825,15.5381,12.0743,17.3575
t088.tif,Cell type 1_40001,276.862,310.611,23.73985714285714285714285714,15.8017,19.9757,15.8017,15.446,12.3303,16.6402
t088.tif,Cell type 1_40100,294.919,226.507,21.85571428571428571428571429,14.6899,20.5657,12.0699,18.6778,13.9863,19.4855
t088.tif,Cell type 1_40101,368.829,258.193,24.14614285714285714285714286,15.846,20.725,12.2213,15.6926,15.3669,19.9379
t088.tif,Cell type 1_40010,335.86,388.68,24.02514285714285714285714286,19.5212,20.4565,18.3853,16.6662,10.514,16.5214
t088.tif,Cell type 1_40011,429.311,385.126,24.49571428571428571428571429,18.7737,20.5461,18.0757,15.2172,10.1912,15.9858
t088.tif,Cell type 1_40110,408.205,184.137,23.27971428571428571428571429,17.1943,20.907,8.21351,16.3971,11.4436,15.8191
t088.tif,Cell type 1_40111,467.891,242.53,24.11628571428571428571428571,17.2722,20.7862,7.56138,17.4328,13.8876,15.5279
t088.tif,Cell type 1_30000,392.35,249.723,8.372828571428571428571428571,10.014,18.8153,10.014,3.05322,10.4658,13.4352
t088.tif,Cell type 1_30001,473.228,271.647,8.425357142857142857142857143,10.0673,18.577,10.0673,4.27609,8.04348,14.5847
t088.tif,Cell type 1_30110,591.888,315.04,12.74111428571428571428571429,13.9178,17.5281,8.84817,6.64258,8.78876,14.1009
t088.tif,Cell type 1_30111,586.747,205.733,12.28478571428571428571428571,13.1522,18.0481,9.33424,5.96078,7.62172,15.478
t088.tif,Cell type 1_200010,217.65,361.571,7.679242857142857142857142857,16.9221,17.359,16.4301,12.8781,3.56453,12.8788
t088.tif,Cell type 1_200011,282.966,326.738,10.59708571428571428571428571,17.4216,17.4677,16.9055,12.6263,3.98968,12.8048
t088.tif,Cell type 1_200000,156.268,296.526,8.322942857142857142857142857,16.6717,17.397,16.6717,13.0853,5.92448,11.7388
t088.tif,Cell type 1_200001,214.486,280.762,7.633157142857142857142857143,16.9759,17.6211,16.8532,13.0957,5.59548,12.261
t088.tif,Cell type 1_210010,353.631,110.904,21.29128571428571428571428571,17.784,17.4128,16.6481,14.5433,7.76637,15.4092
t088.tif,Cell type 1_210011,422.817,144.53,18.35914285714285714285714286,18.2314,17.0865,16.7223,14.0218,7.13808,14.7526
t088.tif,Cell type 1_110010,175.087,214.146,23.954,19.4413,16.2592,15.7153,14.6995,11.3832,14.6455
t088.tif,Cell type 1_110011,251.05,216.738,24.63628571428571428571428571,19.8596,15.9808,16.8767,15.0289,10.6791,14.5391
t088.tif,Cell type 1_30100,465.135,113.553,10.73004285714285714285714286,10.3832,19.444,9.71024,13.0136,12.8704,16.6704
t088.tif,Cell type 1_30101,489.959,178.946,8.098828571428571428571428571,10.3033,19.444,9.26618,12.7428,13.0867,15.4602
t088.tif,Cell type 1_111000,205.775,136.356,13.60244285714285714285714286,16.5544,19.1018,15.1558,10.5505,10.7961,15.6148
t088.tif,Cell type 1_111001,242.069,150.125,9.860414285714285714285714286,15.9004,19.6487,15.6965,10.3426,10.8497,15.2081
t088.tif,Cell type 1_201010,349.28,429.952,16.579,17.1339,16.2056,16.8695,14.6065,9.95669,13.5743
t088.tif,Cell type 1_201011,409.321,418.733,17.66528571428571428571428571,17.422,16.1486,16.775,14.7772,10.138,13.7117
t088.tif,Cell type 1_101010,180.207,359.893,20.39828571428571428571428571,19.4246,17.8944,16.9413,13.9742,13.6174,11.5956
t088.tif,Cell type 1_101011,240.995,379.15,21.99957142857142857142857143,19.1089,17.896,16.7749,13.7074,13.4177,11.0833
t088.tif,Cell type 1_211010,494.393,159.255,24.75671428571428571428571429,14.8819,15.5149,14.6218,14.4723,12.9059,14.9876
t088.tif,Cell type 1_211011,522.479,212.514,24.09742857142857142857142857,16.463,15.6434,16.1901,15.0492,13.1044,15.2676
t088.tif,Cell type 1_211000,432.89,112.845,22.67842857142857142857142857,15.91,15.4925,15.91,16.3277,11.7657,17.4314
t088.tif,Cell type 1_211001,473.182,124.136,19.62285714285714285714285714,15.7551,15.2551,15.7222,16.212,11.5463,17.3733
t088.tif,Cell type 1_101000,128.183,324.396,15.60485714285714285714285714,18.757,17.9165,17.228,13.441,14.0086,9.94212
t088.tif,Cell type 1_101001,179.59,333.355,12.9769,18.7062,18.0531,16.7729,13.1795,13.8901,10.0167
t088.tif,Cell type 1_210110,501.328,154.171,14.86671428571428571428571429,16.7937,17.4944,16.0694,12.5701,7.64625,13.5352
t088.tif,Cell type 1_210111,531.373,217.252,13.12397142857142857142857143,16.0739,16.7346,15.9006,12.3442,7.37522,12.8737
t088.tif,Cell type 1_200100,258.376,244.665,7.307057142857142857142857143,17.174,15.1517,15.8198,11.4468,3.46862,11.3231
t088.tif,Cell type 1_200101,321.623,267.161,8.255542857142857142857142857,17.4303,15.3828,15.7419,11.727,3.7326,10.9261
t088.tif,Cell type 1_200110,350.891,324.865,8.341285714285714285714285714,18.4663,15.0083,16.6383,11.2694,3.07338,10.4715
t088.tif,Cell type 1_200111,421.676,325.03,9.082028571428571428571428571,18.4389,15.0083,16.043,12.0367,3.23367,10.3995
t088.tif,Cell type 1_111010,254.004,193.883,17.206,16.534,19.6723,16.0739,10.3476,10.3064,15.5115
t088.tif,Cell type 1_111011,320.561,210.461,16.596,16.2225,19.3703,15.3346,10.0319,10.196,15.7087
t088.tif,Cell type 1_201000,280.083,397.968,10.43775714285714285714285714,16.5473,15.5342,16.013,14.9101,9.15676,14.0069
t088.tif,Cell type 1_201001,326.82,393.399,10.31878571428571428571428571,16.4724,15.6385,16.168,14.823,9.27726,13.8068
t088.tif,Cell type 1_110110,301.831,140.238,23.85271428571428571428571429,17.1666,16.2487,16.2297,13.2508,11.6961,14.2769
t088.tif,Cell type 1_110111,344.489,165.44,21.14757142857142857142857143,16.8396,15.8586,16.0595,13.1522,11.7908,14.4375
t088.tif,Cell type 1_210000,301.081,106.731,16.48742857142857142857142857,18.325,17.6237,16.4277,12.4192,6.30526,14.4453
t088.tif,Cell type 1_210001,343.998,124.431,14.15147142857142857142857143,17.8557,17.6668,15.5632,12.6455,6.19238,14.2187
t088.tif,Cell type 1_100000,113.374,264.284,16.77157142857142857142857143,17.6572,18.6429,16.7274,9.71375,10.1331,12.7524
t088.tif,Cell type 1_100001,144.567,261.119,11.9824,17.0521,18.5988,16.1436,9.80405,9.96167,12.8848
t088.tif,Cell type 1_110000,141.607,205.234,18.61871428571428571428571429,19.035,16.3456,16.7883,13.3103,13.7992,15.5823
t088.tif,Cell type 1_110001,180.037,185.615,17.08371428571428571428571429,18.1382,16.617,17.0765,13.2583,13.2773,14.768
t088.tif,Cell type 1_110100,211.712,157.591,22.31785714285714285714285714,17.8535,15.9427,16.4805,11.7971,10.7222,14.7852
t088.tif,Cell type 1_110101,257.98,137.966,19.89985714285714285714285714,17.5409,16.0697,16.8485,11.7215,10.7887,14.7304
t088.tif,Cell type 1_211110,579.178,228.196,21.39628571428571428571428571,16.9646,16.0333,14.7869,14.3801,13.3946,16.3235
t088.tif,Cell type 1_211111,591.829,261.582,18.86957142857142857142857143,16.7379,16.3825,15.8076,14.2169,13.2869,16.2683
t088.tif,Cell type 1_100100,149.012,198.677,12.95562857142857142857142857,17.8187,14.8177,17.8187,12.2293,9.32495,14.2603
t088.tif,Cell type 1_100101,192.701,197.462,9.977971428571428571428571429,17.0371,14.8562,17.0371,12.6011,9.10522,14.2958
t088.tif,Cell type 1_101110,283.539,370.845,18.40128571428571428571428571,16.0203,18.5565,16.0203,11.5834,12.2513,9.01067
t088.tif,Cell type 1_101111,325.503,371.02,17.62457142857142857142857143,16.8066,19.0743,16.7505,11.6849,12.0946,8.88782
t088.tif,Cell type 1_100110,231.155,250.354,13.45722857142857142857142857,18.2101,15.3099,17.3664,12.6988,9.94069,14.5056
t088.tif,Cell type 1_100111,276.036,257.049,13.47838571428571428571428571,18.1743,15.2767,17.9846,12.8354,9.95861,14.4968
t088.tif,Cell type 1_100010,159.358,267.423,20.36328571428571428571428571,16.5571,19.5225,16.2968,10.8754,10.3059,12.8258
t088.tif,Cell type 1_100011,203.161,266.766,18.05828571428571428571428571,17.1588,18.4051,16.2981,10.7675,9.86888,12.732
t088.tif,Cell type 1_111100,306.578,171.507,8.930942857142857142857142857,19.6809,16.3305,14.6343,10.3529,9.93054,14.5969
t088.tif,Cell type 1_111101,345.824,183.565,9.229357142857142857142857143,19.9104,16.1133,14.008,10.5294,9.95347,14.6461
t089.tif,Cell type 1_310,465.498,339.6,22.443,23.6824,22.3931,23.1642,10.8686,8.53365,12.7356
t089.tif,Cell type 1_3001,558.276,339.953,11.7654,13.5825,18.5033,11.6957,2.95158,7.03517,11.7489
t089.tif,Cell type 1_21010,392.439,92.7973,13.8378,21.8231,21.7994,21.0037,13.7608,6.6887,12.6174
t089.tif,Cell type 1_20110,396.044,392.172,10.77717142857142857142857143,21.4916,19.5742,20.8454,11.5973,3.19504,13.2884
t089.tif,Cell type 1_4100,363.162,270.901,14.29371428571428571428571429,24.9091,22.0718,19.2614,12.8086,9.73572,13.5591
t089.tif,Cell type 1_4101,393.383,316.575,18.46414285714285714285714286,23.486,21.7104,19.9296,15.6847,12.5845,14.8641
t089.tif,Cell type 1_4110,464.439,315.36,16.83085714285714285714285714,22.6051,19.3009,22.5413,17.6925,9.42188,13.6037
t089.tif,Cell type 1_4111,460.663,241.961,15.24214285714285714285714286,22.8757,19.4582,22.8757,14.5327,9.44951,15.3467
t089.tif,Cell type 1_3110,533.168,371.158,19.43557142857142857142857143,20.6139,18.5244,19.9155,8.22816,9.7413,12.5511
t089.tif,Cell type 1_3111,552.736,289.944,21.45357142857142857142857143,21.0741,19.2112,19.3644,7.46824,9.80243,13.1305
t089.tif,Cell type 1_40000,200.906,311.072,23.91785714285714285714285714,16.0665,19.8018,15.4825,15.489,12.2283,17.6155
t089.tif,Cell type 1_40001,277.418,313.122,23.517,15.8017,19.9757,15.8017,15.5963,12.3149,16.5095
t089.tif,Cell type 1_40100,293.396,226.828,21.12342857142857142857142857,14.6899,20.5657,12.0699,18.472,14.0119,19.5788
t089.tif,Cell type 1_40101,368.343,259.191,23.79914285714285714285714286,15.846,20.725,12.2213,16.0273,15.4272,20.0703
t089.tif,Cell type 1_40010,337.508,387.76,23.85114285714285714285714286,19.5212,20.4565,18.3853,16.6302,10.642,16.7345
t089.tif,Cell type 1_40011,424.314,382.864,24.49328571428571428571428571,18.7737,20.5461,18.0757,15.3386,10.2004,15.9274
t089.tif,Cell type 1_40110,397.515,187.46,24.52371428571428571428571429,17.1943,20.907,8.21351,16.6815,11.7205,16.2601
t089.tif,Cell type 1_40111,457.59,227.942,24.03585714285714285714285714,17.2722,20.7862,7.56138,17.6192,14.073,15.3694
t089.tif,Cell type 1_30000,403.304,245.818,8.659214285714285714285714286,10.014,18.8153,10.014,3.0878,10.499,13.356
t089.tif,Cell type 1_30001,481.907,276.799,8.447171428571428571428571429,10.0673,18.577,10.0673,4.34791,8.1057,14.5864
t089.tif,Cell type 1_30110,594.914,306.108,13.95962857142857142857142857,13.9178,17.5281,8.84817,6.59408,9.04553,14.2929
t089.tif,Cell type 1_30111,587.814,202.629,12.91785714285714285714285714,13.1522,18.0481,9.33424,5.85616,7.48648,15.7217
t089.tif,Cell type 1_200010,219.783,364.15,7.714742857142857142857142857,16.9221,17.359,16.4301,12.9354,3.5815,12.9524
t089.tif,Cell type 1_200011,287.644,331.168,10.18381428571428571428571429,17.4216,17.4677,16.9055,12.7217,3.95876,12.687
t089.tif,Cell type 1_200000,151.502,297.663,8.356514285714285714285714286,16.6717,17.397,16.6717,13.1374,6.03761,11.8656
t089.tif,Cell type 1_200001,221.91,282.301,7.550628571428571428571428571,16.9759,17.6211,16.8532,13.2582,5.63104,12.3881
t089.tif,Cell type 1_210010,339.025,106.383,21.47785714285714285714285714,17.784,17.4128,16.6481,14.4744,7.75278,15.4817
t089.tif,Cell type 1_210011,418.498,148.459,18.234,18.2314,17.0865,16.7223,14.1231,7.14622,14.7261
t089.tif,Cell type 1_110010,165.715,222.257,23.85442857142857142857142857,19.4413,16.2592,15.7153,14.67,11.4795,14.5864
t089.tif,Cell type 1_110011,255.384,213.839,24.82342857142857142857142857,19.8596,15.9808,16.8767,15.1947,10.8433,14.5852
t089.tif,Cell type 1_30100,466.138,117.346,10.8578,10.3832,19.444,9.71024,12.7908,13.0918,16.9608
t089.tif,Cell type 1_30101,497.106,175.027,8.225814285714285714285714286,10.3033,19.444,9.26618,12.9457,13.2743,15.6156
t089.tif,Cell type 1_111000,200.736,138.604,14.10607142857142857142857143,16.5544,19.1018,15.1558,10.7556,10.6002,15.6734
t089.tif,Cell type 1_111001,236.208,150.414,9.8275,15.9004,19.6487,15.6965,10.1985,10.9472,15.0498
t089.tif,Cell type 1_201010,345.091,425.779,15.80185714285714285714285714,17.1339,16.2056,16.8695,14.7523,9.87725,13.6708
t089.tif,Cell type 1_201011,412.446,420.595,18.01228571428571428571428571,17.422,16.1486,16.775,14.7836,10.0956,13.9348
t089.tif,Cell type 1_101010,176.093,357.607,20.20585714285714285714285714,19.4246,17.8944,16.9413,13.9618,13.6687,11.6242
t089.tif,Cell type 1_101011,238.915,381.822,22.371,19.1089,17.896,16.7749,13.7875,13.4955,11.179
t089.tif,Cell type 1_211010,484.17,158.928,25.68457142857142857142857143,14.8819,15.5149,14.6218,14.9411,12.7746,15.2
t089.tif,Cell type 1_211011,522.981,217.067,24.01628571428571428571428571,16.463,15.6434,16.1901,14.9822,13.2613,15.58
t089.tif,Cell type 1_211000,421.305,110.63,23.45785714285714285714285714,15.91,15.4925,15.91,16.6539,12.1087,17.5655
t089.tif,Cell type 1_211001,464.24,120.227,19.72571428571428571428571429,15.7551,15.2551,15.7222,16.0991,11.6804,17.454
t089.tif,Cell type 1_101000,125.764,317.026,14.98157142857142857142857143,18.757,17.9165,17.228,13.5179,13.8726,10.0325
t089.tif,Cell type 1_101001,186.61,331.558,12.08818571428571428571428571,18.7062,18.0531,16.7729,13.386,14.1236,10.2759
t089.tif,Cell type 1_210110,483.849,154.304,15.38328571428571428571428571,16.7937,17.4944,16.0694,12.4974,7.68976,13.89
t089.tif,Cell type 1_210111,540.147,219.793,14.38485714285714285714285714,16.0739,16.7346,15.9006,12.4052,7.80054,13.1635
t089.tif,Cell type 1_200100,254.506,236.603,7.565071428571428571428571429,17.174,15.1517,15.8198,11.4468,3.46862,11.3231
t089.tif,Cell type 1_200101,326.988,263.318,7.801614285714285714285714286,17.4303,15.3828,15.7419,11.7149,3.70673,10.9411
t089.tif,Cell type 1_200110,347.983,327.063,7.890214285714285714285714286,18.4663,15.0083,16.6383,11.2694,3.07338,10.4715
t089.tif,Cell type 1_200111,436.299,325.174,8.879157142857142857142857143,18.4389,15.0083,16.043,12.0817,3.247,10.5024
t089.tif,Cell type 1_111010,248.956,199.348,16.47771428571428571428571429,16.534,19.6723,16.0739,10.3034,10.5408,15.7617
t089.tif,Cell type 1_111011,322.351,209.517,16.09014285714285714285714286,16.2225,19.3703,15.3346,9.97673,10.3386,15.7044
t089.tif,Cell type 1_201000,286.07,402.197,10.18344285714285714285714286,16.5473,15.5342,16.013,15.1121,9.27932,14.0998
t089.tif,Cell type 1_201001,334.569,385.066,9.967628571428571428571428571,16.4724,15.6385,16.168,14.8809,9.54124,14.0287
t089.tif,Cell type 1_110110,293.51,142.302,24.74514285714285714285714286,17.1666,16.2487,16.2297,13.2796,11.6216,14.3748
t089.tif,Cell type 1_110111,341.17,172.983,21.23357142857142857142857143,16.8396,15.8586,16.0595,13.0582,11.9128,14.3827
t089.tif,Cell type 1_210000,292.198,105.464,16.39728571428571428571428571,18.325,17.6237,16.4277,12.3918,6.34604,14.5176
t089.tif,Cell type 1_210001,335.088,115.349,13.49155714285714285714285714,17.8557,17.6668,15.5632,12.6079,6.05022,14.3536
t089.tif,Cell type 1_100000,109.003,261.931,15.38985714285714285714285714,17.6572,18.6429,16.7274,9.81909,10.2523,12.8904
t089.tif,Cell type 1_100001,164.436,254.855,11.65064285714285714285714286,17.0521,18.5988,16.1436,10.0482,9.96274,12.9807
t089.tif,Cell type 1_110000,134.539,205.276,19.34442857142857142857142857,19.035,16.3456,16.7883,13.3822,13.6539,15.6287
t089.tif,Cell type 1_110001,181.998,187.152,17.01514285714285714285714286,18.1382,16.617,17.0765,13.3673,13.2704,14.8101
t089.tif,Cell type 1_110100,209.837,159.189,22.95814285714285714285714286,17.8535,15.9427,16.4805,11.7893,10.6127,14.8479
t089.tif,Cell type 1_110101,255.309,145.073,19.64014285714285714285714286,17.5409,16.0697,16.8485,11.764,10.8023,14.848
t089.tif,Cell type 1_211110,578.16,216.661,22.54685714285714285714285714,16.9646,16.0333,14.7869,14.2287,13.7084,16.5399
t089.tif,Cell type 1_211111,590.686,265.796,19.35842857142857142857142857,16.7379,16.3825,15.8076,14.2188,13.3442,16.3377
t089.tif,Cell type 1_100100,145.464,197.331,12.88724285714285714285714286,17.8187,14.8177,17.8187,12.2152,9.33827,14.3089
t089.tif,Cell type 1_100101,190.528,196.673,9.278428571428571428571428571,17.0371,14.8562,17.0371,12.6011,9.10522,14.2958
t089.tif,Cell type 1_101110,280.467,373.551,18.30428571428571428571428571,16.0203,18.5565,16.0203,11.8453,12.3668,9.25077
t089.tif,Cell type 1_101111,333.848,375.085,18.01585714285714285714285714,16.8066,19.0743,16.7505,11.4558,12.4195,9.16463
t089.tif,Cell type 1_100110,224.51,254.569,13.48334285714285714285714286,18.2101,15.3099,17.3664,12.6994,9.96562,14.3906
t089.tif,Cell type 1_100111,278.956,258.785,13.06332857142857142857142857,18.1743,15.2767,17.9846,12.8279,9.7257,14.3242
t089.tif,Cell type 1_100010,155.408,271.733,19.61271428571428571428571429,16.5571,19.5225,16.2968,10.6929,10.2909,12.9117
t089.tif,Cell type 1_100011,207.21,268.764,17.78471428571428571428571429,17.1588,18.4051,16.2981,11.0411,9.72253,12.8554
t089.tif,Cell type 1_111100,299.317,172.048,8.556585714285714285714285714,19.6809,16.3305,14.6343,10.4565,9.83614,14.5542
t089.tif,Cell type 1_111101,350.841,182.107,8.608357142857142857142857143,19.9104,16.1133,14.008,10.7069,9.87824,14.4014
t089.tif,Cell type 1_201110,446.517,401.808,13.72518571428571428571428571,17.4941,15.8948,16.4547,14.1603,4.49169,13.1656
t089.tif,Cell type 1_201111,488.391,392.475,14.32528571428571428571428571,16.8248,15.6755,16.6541,14.1044,4.37401,13.3171
t089.tif,Cell type 1_211100,530.948,147.994,20.37771428571428571428571429,17.1726,16.0415,15.0706,16.0639,14.0542,17.4784
t089.tif,Cell type 1_211101,548.007,175.06,18.37,16.3427,16.1205,15.3735,15.915,14.0616,17.3055
t089.tif,Cell type 1_101100,189.376,382.747,14.08344285714285714285714286,17.2836,20.18,16.5373,11.9278,12.154,8.24404
t089.tif,Cell type 1_101101,235.65,389.882,14.06084285714285714285714286,17.4928,19.6534,16.8504,11.9772,12.4979,8.26116
t089.tif,Cell type 1_111110,379.352,161.074,13.52847142857142857142857143,18.3835,15.5798,13.8851,9.21825,13.1305,18.1125
t089.tif,Cell type 1_111111,430.041,191.926,11.89781428571428571428571429,18.2625,16.2242,12.6861,8.92789,13.2137,18.1954
t090.tif,Cell type 1_310,458.943,335.74,22.59714285714285714285714286,23.6824,22.3931,23.1642,11.3525,8.57797,13.1825
t090.tif,Cell type 1_3001,569.765,338.662,12.18701428571428571428571429,13.5825,18.5033,11.6957,2.89654,7.09604,11.789
t090.tif,Cell type 1_21010,391.341,93.0655,14.82471428571428571428571429,21.8231,21.7994,21.0037,13.7703,6.70259,12.657
t090.tif,Cell type 1_4100,361.009,266.214,13.88285714285714285714285714,24.9091,22.0718,19.2614,13.0346,9.64506,13.4862
t090.tif,Cell type 1_4101,386.802,311.209,17.91214285714285714285714286,23.486,21.7104,19.9296,15.7054,12.764,15.0158
t090.tif,Cell type 1_4110,460.113,316.732,16.09871428571428571428571429,22.6051,19.3009,22.5413,17.6546,9.49288,13.5975
t090.tif,Cell type 1_4111,459.176,241.672,15.03485714285714285714285714,22.8757,19.4582,22.8757,14.505,9.44882,15.4047
t090.tif,Cell type 1_3110,527.405,360.839,20.18328571428571428571428571,20.6139,18.5244,19.9155,8.33159,9.64035,12.6214
t090.tif,Cell type 1_3111,555.764,295.796,21.51614285714285714285714286,21.0741,19.2112,19.3644,7.59014,10.088,13.2178
t090.tif,Cell type 1_40000,202.004,311.172,24.131,16.0665,19.8018,15.4825,15.525,12.2113,17.5163
t090.tif,Cell type 1_40001,277.396,315.413,24.27314285714285714285714286,15.8017,19.9757,15.8017,15.6437,12.4845,16.1923
t090.tif,Cell type 1_40100,295.971,233.774,21.81071428571428571428571429,14.6899,20.5657,12.0699,18.5232,14.182,19.5919
t090.tif,Cell type 1_40101,372.935,262.039,23.53,15.846,20.725,12.2213,16.2094,15.7039,20.2632
t090.tif,Cell type 1_40010,341.662,387.356,23.60471428571428571428571429,19.5212,20.4565,18.3853,16.5376,10.6846,16.6958
t090.tif,Cell type 1_40011,419.172,386.358,24.10914285714285714285714286,18.7737,20.5461,18.0757,15.3867,10.1475,15.9314
t090.tif,Cell type 1_40110,389.105,190.117,24.037,17.1943,20.907,8.21351,16.6152,12.1169,16.3154
t090.tif,Cell type 1_40111,457.494,229.428,23.20557142857142857142857143,17.2722,20.7862,7.56138,17.9273,14.5668,15.3922
t090.tif,Cell type 1_30000,404.239,248.917,8.117857142857142857142857143,10.014,18.8153,10.014,3.27284,10.9124,13.7536
t090.tif,Cell type 1_30001,485.498,278.114,8.335314285714285714285714286,10.0673,18.577,10.0673,4.86126,7.67962,14.7331
t090.tif,Cell type 1_30110,598.45,303.985,14.70471428571428571428571429,13.9178,17.5281,8.84817,6.44984,9.20639,14.3396
t090.tif,Cell type 1_30111,587.69,208.189,13.02122857142857142857142857,13.1522,18.0481,9.33424,5.96816,7.77456,15.9535
t090.tif,Cell type 1_200010,222.988,363.273,8.039842857142857142857142857,16.9221,17.359,16.4301,12.8426,3.54568,12.9969
t090.tif,Cell type 1_200011,286.055,328.875,10.45361428571428571428571429,17.4216,17.4677,16.9055,12.8662,3.8554,12.6257
t090.tif,Cell type 1_200000,150.629,299.895,8.691585714285714285714285714,16.6717,17.397,16.6717,13.251,6.01986,11.9523
t090.tif,Cell type 1_200001,225.499,280.399,7.459071428571428571428571429,16.9759,17.6211,16.8532,12.9946,5.80901,12.5415
t090.tif,Cell type 1_210010,332.782,106.5,20.93257142857142857142857143,17.784,17.4128,16.6481,14.4557,7.72319,15.6053
t090.tif,Cell type 1_210011,421.56,150.669,17.26014285714285714285714286,18.2314,17.0865,16.7223,14.1085,6.97791,14.6175
t090.tif,Cell type 1_110010,165.491,223.781,24.83314285714285714285714286,19.4413,16.2592,15.7153,14.796,11.778,14.7643
t090.tif,Cell type 1_110011,256.229,208.735,24.49928571428571428571428571,19.8596,15.9808,16.8767,15.1898,10.8742,14.7151
t090.tif,Cell type 1_30100,467.255,118.151,10.7936,10.3832,19.444,9.71024,12.6736,13.1595,17.0595
t090.tif,Cell type 1_30101,504.471,170.488,8.443628571428571428571428571,10.3033,19.444,9.26618,12.9312,13.3144,15.6865
t090.tif,Cell type 1_111000,190.858,145.327,14.15908571428571428571428571,16.5544,19.1018,15.1558,11.0819,10.6059,15.8116
t090.tif,Cell type 1_111001,235.383,148.836,9.816742857142857142857142857,15.9004,19.6487,15.6965,10.1263,11.0213,15.0474
t090.tif,Cell type 1_201010,339.557,425.323,15.088,17.1339,16.2056,16.8695,14.7753,9.86837,13.6421
