scope,scope_type,frame_start,frame_end,frame_count,total_cells,metric,n,min,mean,median,max,p01,p05,p25,p75,p95,p99,std,unit,notes
density_151_220_cells,density,123,162,39,7275,ellipsoid_volume_px3,7275,6023.8,25669.1,23766.9,101438,10634.5,14328.6,19345,30331.2,41363,56777.9,9276.11,px^3,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,major_axis_length_px,7275,27.7932,40.0632,39.018,76.3692,31.0912,33.0783,36.2527,43.3077,50.1057,55.0764,5.30415,px,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,major_radius_px,7275,13.8966,20.0316,19.509,38.1846,15.5456,16.5391,18.1264,21.6538,25.0528,27.5382,2.65207,px,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,middle_axis_length_px,7275,23.2862,36.1257,35.6304,55.0792,28.478,30.4392,33.3315,38.5137,42.837,47.871,3.96851,px,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,middle_radius_px,7275,11.6431,18.0629,17.8152,27.5396,14.239,15.2196,16.6657,19.2569,21.4185,23.9355,1.98425,px,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,minor_axis_length_px,7275,15.8551,32.703,32.8288,50.481,20.0792,24.6577,30.6165,35.153,39.0696,42.9476,4.21562,px,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,minor_radius_px,7275,7.92753,16.3515,16.4144,25.2405,10.0396,12.3289,15.3083,17.5765,19.5348,21.4738,2.10781,px,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,nearest_neighbor_distance_3d_px,7275,22.6165,37.9595,37.7175,60.1415,26.3092,28.8777,33.8012,41.5639,47.9115,52.4573,5.78299,px,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,nearest_neighbor_distance_xy_px,7275,0.261222,14.7845,14.3921,40.8688,1.9285,4.20327,9.7314,19.2995,26.7123,32.2039,6.84006,px,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,neighbors_within_30px_3d,7275,0,0.0824742,0,2,0,0,0,0,1,1,0.288738,count,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,neighbors_within_40px_3d,7275,0,0.965498,1,5,0,0,0,2,2,3,0.873933,count,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,neighbors_within_50px_3d,7275,0,2.98199,3,9,0,1,2,4,5,6,1.39161,count,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,pairwise_center_distance_3d_px,678463,22.6165,209.582,203.256,498.42,44.9994,71.5537,138.199,273.795,370.811,427.193,91.2535,px,verified output only; failed or incomplete run folders excluded
density_151_220_cells,density,123,162,39,7275,pairwise_center_distance_xy_px,678463,0.261222,199.432,194.455,498.325,25.2834,52.2834,124.317,267.787,367.132,424.939,96.1526,px,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,axis_ratio_major_minor,3033,1.02138,1.39235,1.31805,3.0219,1.08479,1.12993,1.21318,1.52289,1.87331,2.13288,0.241444,ratio,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,cell_count_per_frame,11,227,275.727,278,324,227.5,229.5,248,302.5,320,323.2,32.4096,cells,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,ellipsoid_volume_px3,3033,1822.57,17501.1,15827.3,58395.3,4894.16,6846.23,11395,22275.6,33768.1,42501.1,8398.83,px^3,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,major_axis_length_px,3033,19.0892,36.5676,36.2412,63.501,24.5336,27.5166,32.3042,40.2616,46.8973,52.4452,5.95441,px,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,major_radius_px,3033,9.54459,18.2838,18.1206,31.7505,12.2668,13.7583,16.1521,20.1308,23.4487,26.2226,2.97721,px,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,middle_axis_length_px,3033,17.1751,31.8653,31.5468,51.8408,21.8393,24.1588,28.2152,35.4082,40.4553,43.8038,5.00187,px,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,middle_radius_px,3033,8.58754,15.9327,15.7734,25.9204,10.9196,12.0794,14.1076,17.7041,20.2277,21.9019,2.50094,px,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,minor_axis_length_px,3033,10.5667,26.8358,26.7226,42.164,15.2922,18.1888,22.8776,30.8716,35.606,39.0219,5.39004,px,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,minor_radius_px,3033,5.28336,13.4179,13.3613,21.082,7.64608,9.09442,11.4388,15.4358,17.803,19.5109,2.69502,px,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,nearest_neighbor_distance_3d_px,3033,6.8467,32.6778,32.3804,57.7597,19.2305,23.7828,28.425,36.4865,43.1351,48.8129,6.0789,px,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,nearest_neighbor_distance_xy_px,3033,0.394978,12.0522,11.6547,32.5008,1.67113,3.43639,7.89609,15.7368,22.0733,28.1356,5.70577,px,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,neighbors_within_30px_3d,3033,0,0.423343,0,4,0,0,0,1,2,2,0.649742,count,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,neighbors_within_40px_3d,3033,0,2.23211,2,9,0,0,1,3,5,6,1.44381,count,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,neighbors_within_50px_3d,3033,0,5.25684,5,15,1,2,4,7,9,10,2.18249,count,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,pairwise_center_distance_3d_px,422401,6.8467,208.858,201.755,506.877,42.2658,70.4207,136.899,273.836,372.326,431.654,92.3744,px,verified output only; failed or incomplete run folders excluded
density_221_plus_cells,density,163,174,11,3033,pairwise_center_distance_xy_px,422401,0.394978,198.583,192.852,505.733,24.4938,50.7037,122.483,267.785,368.328,428.556,97.152,px,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,axis_ratio_major_minor,4,1.11111,1.20917,1.18143,1.36273,1.1121,1.11604,1.13574,1.25487,1.34116,1.35841,0.0968824,ratio,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,cell_count_per_frame,1,4,4,4,4,4,4,4,4,4,4,0,cells,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,ellipsoid_volume_px3,4,278544,349239,335383,447646,278742,279537,283509,401113,438339,445785,70904.4,px^3,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,major_axis_length_px,4,84.7422,93.8879,95.4047,100,84.9242,85.6523,89.2926,100,100,100,6.47759,px,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,major_radius_px,4,42.3711,46.944,47.7023,50,42.4621,42.8261,44.6463,50,50,50,3.23879,px,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,middle_axis_length_px,4,84.7422,89.8756,89.8834,94.9934,84.8929,85.4959,88.5106,91.2484,94.2444,94.8436,3.62529,px,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,middle_radius_px,4,42.3711,44.9378,44.9417,47.4967,42.4465,42.7479,44.2553,45.6242,47.1222,47.4218,1.81265,px,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,minor_axis_length_px,4,66.638,78.1893,78.0595,90,66.8612,67.7542,72.2188,84.03,88.806,89.7612,8.72708,px,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,minor_radius_px,4,33.319,39.0946,39.0297,45,33.4306,33.8771,36.1094,42.015,44.403,44.8806,4.36354,px,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,nearest_neighbor_distance_3d_px,4,185.046,199.825,197.372,219.508,185.046,185.046,185.046,212.15,218.037,219.214,15.1797,px,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,nearest_neighbor_distance_xy_px,4,184.442,199.471,197.009,219.426,184.442,184.442,184.442,212.038,217.949,219.131,15.4277,px,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,neighbors_within_30px_3d,4,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,neighbors_within_40px_3d,4,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,neighbors_within_50px_3d,4,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,pairwise_center_distance_3d_px,6,185.046,239.958,224.864,363.25,186.279,191.209,212.15,231.573,330.444,356.689,57.3119,px,verified output only; failed or incomplete run folders excluded
frame_001,frame,1,1,1,4,pairwise_center_distance_xy_px,6,184.442,239.779,224.736,363.166,185.699,190.725,212.038,231.527,330.38,356.609,57.3992,px,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,axis_ratio_major_minor,4,1.09883,1.1979,1.16501,1.36273,1.0992,1.10068,1.10804,1.25487,1.34116,1.35841,0.106014,ratio,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,cell_count_per_frame,1,4,4,4,4,4,4,4,4,4,4,0,cells,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,ellipsoid_volume_px3,4,285163,356309,346213,447646,285813,288412,301408,401113,438339,445785,64635.6,px^3,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,major_axis_length_px,4,89.0588,94.9671,95.4047,100,89.1113,89.3214,90.3718,100,100,100,5.07086,px,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,major_radius_px,4,44.5294,47.4835,47.7023,50,44.5557,44.6607,45.1859,50,50,50,2.53543,px,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,middle_axis_length_px,4,81.1836,88.986,89.8834,94.9934,81.4411,82.4711,87.621,91.2484,94.2444,94.8436,4.96498,px,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,middle_radius_px,4,40.5918,44.493,44.9417,47.4967,40.7205,41.2355,43.8105,45.6242,47.1222,47.4218,2.48249,px,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,minor_axis_length_px,4,66.638,79.9316,81.5442,90,67.0703,68.7996,77.4458,84.03,88.806,89.7612,8.42296,px,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,minor_radius_px,4,33.319,39.9658,40.7721,45,33.5352,34.3998,38.7229,42.015,44.403,44.8806,4.21148,px,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,nearest_neighbor_distance_3d_px,4,171.666,190.575,189.059,212.514,171.666,171.666,171.666,207.968,211.605,212.332,19.0298,px,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,nearest_neighbor_distance_xy_px,4,171.661,190.539,189.052,212.393,171.661,171.661,171.661,207.93,211.5,212.214,18.9949,px,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,neighbors_within_30px_3d,4,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,neighbors_within_40px_3d,4,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,neighbors_within_50px_3d,4,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,pairwise_center_distance_3d_px,6,171.666,234.118,215.788,350.915,173.405,180.363,207.968,237.841,324.211,345.574,56.4214,px,verified output only; failed or incomplete run folders excluded
frame_002,frame,2,2,1,4,pairwise_center_distance_xy_px,6,171.661,234.078,215.697,350.9,173.4,180.357,207.93,237.802,324.192,345.558,56.4273,px,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,axis_ratio_major_minor,4,1.01155,1.17608,1.16501,1.36273,1.01453,1.02648,1.08622,1.25487,1.34116,1.35841,0.130349,ratio,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,cell_count_per_frame,1,4,4,4,4,4,4,4,4,4,4,0,cells,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,ellipsoid_volume_px3,4,261914,345082,335383,447646,262612,265401,279351,401113,438339,445785,75280.2,px^3,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,major_axis_length_px,4,79.9916,92.7002,95.4047,100,80.3161,81.6143,88.105,100,100,100,8.24102,px,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,major_radius_px,4,39.9958,46.3501,47.7023,50,40.1581,40.8071,44.0525,50,50,50,4.12051,px,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,middle_axis_length_px,4,79.0784,88.4596,89.8834,94.9934,79.3991,80.6817,87.0947,91.2484,94.2444,94.8436,5.80472,px,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,middle_radius_px,4,39.5392,44.2298,44.9417,47.4967,39.6995,40.3408,43.5474,45.6242,47.1222,47.4218,2.90236,px,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,minor_axis_length_px,4,66.638,79.4391,80.5592,90,67.0112,68.5041,75.9683,84.03,88.806,89.7612,8.40083,px,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,minor_radius_px,4,33.319,39.7195,40.2796,45,33.5056,34.252,37.9841,42.015,44.403,44.8806,4.20041,px,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,nearest_neighbor_distance_3d_px,4,174.702,180.702,178.216,191.671,174.702,174.702,174.702,184.216,190.18,191.373,6.95292,px,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,nearest_neighbor_distance_xy_px,4,174.69,180.672,178.163,191.671,174.69,174.69,174.69,184.145,190.166,191.37,6.95492,px,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,neighbors_within_30px_3d,4,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,neighbors_within_40px_3d,4,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,neighbors_within_50px_3d,4,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,pairwise_center_distance_3d_px,6,174.702,223.528,202.691,343.885,175.054,176.459,184.216,230.03,316.781,338.464,57.548,px,verified output only; failed or incomplete run folders excluded
frame_003,frame,3,3,1,4,pairwise_center_distance_xy_px,6,174.69,223.493,202.653,343.865,175.037,176.426,184.145,230.005,316.764,338.444,57.556,px,verified output only; failed or incomplete run folders excluded
frame_004,frame,4,4,1,4,axis_ratio_major_minor,4,1.01155,1.17608,1.16501,1.36273,1.01453,1.02648,1.08622,1.25487,1.34116,1.35841,0.130349,ratio,verified output only; failed or incomplete run folders excluded
frame_004,frame,4,4,1,4,cell_count_per_frame,1,4,4,4,4,4,4,4,4,4,4,0,cells,verified output only; failed or incomplete run folders excluded
frame_004,frame,4,4,1,4,ellipsoid_volume_px3,4,261914,345082,335383,447646,262612,265401,279351,401113,438339,445785,75280.2,px^3,verified output only; failed or incomplete run folders excluded
frame_004,frame,4,4,1,4,major_axis_length_px,4,79.9916,92.7002,95.4047,100,80.3161,81.6143,88.105,100,100,100,8.24102,px,verified output only; failed or incomplete run folders excluded
